ID,Data_Lancamento,Data_Caixa_Base,Tipo,Categoria,Subcategoria,Centro_Custo,Contraparte,Descricao,Metodo,Status,Valor,Valor_Sinal,AnoMes,Prazo_Dias
467,2025-09-30,2025-10-16,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19444.64,19444.64,2025-10,16
480,2025-09-30,2025-10-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,78290.88,78290.88,2025-10,21
495,2025-10-01,2025-11-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,85501.5,85501.5,2025-11,35
1243,2025-10-01,2025-10-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,42808.25,-42808.25,2025-10,0
1245,2025-10-01,2025-10-01,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,9029.8,-9029.8,2025-10,0
489,2025-10-02,2025-11-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,20488.86,20488.86,2025-11,38
499,2025-10-02,2025-11-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,42228.08,42228.08,2025-11,33
491,2025-10-03,2025-10-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,60007.46,60007.46,2025-10,20
497,2025-10-03,2025-10-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,31643.01,31643.01,2025-10,24
1252,2025-10-03,2025-10-12,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,12225.76,-12225.76,2025-10,9
1242,2025-10-05,2025-10-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,263096.1,-263096.1,2025-10,0
509,2025-10-07,2025-11-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28422.19,28422.19,2025-11,42
1246,2025-10-08,2025-10-08,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,11992.48,-11992.48,2025-10,0
1259,2025-10-08,2025-10-20,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,12093.37,-12093.37,2025-10,12
1250,2025-10-12,2025-10-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,28486.03,-28486.03,2025-10,0
487,2025-10-13,2025-11-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26583.85,26583.85,2025-11,33
500,2025-10-13,2025-12-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,55795.7,55795.7,2025-12,50
1251,2025-10-14,2025-11-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,6194.15,-6194.15,2025-11,19
1257,2025-10-14,2025-11-01,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,7180.2,-7180.2,2025-11,18
504,2025-10-15,2025-11-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,25183.97,25183.97,2025-11,35
511,2025-10-15,2025-11-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,27949.12,27949.12,2025-11,24
1247,2025-10-15,2025-10-15,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,8554.07,-8554.07,2025-10,0
1537,2025-10-15,2025-10-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2025-10,0
492,2025-10-16,2025-12-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28414.77,28414.77,2025-12,48
510,2025-10-16,2025-11-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,35301.36,35301.36,2025-11,25
1258,2025-10-16,2025-11-02,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4383.18,-4383.18,2025-11,17
1260,2025-10-16,2025-11-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,10074.95,-10074.95,2025-11,21
1244,2025-10-20,2025-10-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,83832.95,-83832.95,2025-10,0
1254,2025-10-20,2025-11-05,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,2525.93,-2525.93,2025-11,16
1256,2025-10-20,2025-10-28,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,23401.86,-23401.86,2025-10,8
502,2025-10-21,2025-11-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,18003.39,18003.39,2025-11,23
512,2025-10-21,2025-11-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34237.65,34237.65,2025-11,22
493,2025-10-22,2025-12-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,24945.66,24945.66,2025-12,58
506,2025-10-22,2026-01-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,29713.18,29713.18,2026-01,88
1248,2025-10-22,2025-10-22,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,7077.75,-7077.75,2025-10,0
508,2025-10-23,2025-11-18,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28428.55,28428.55,2025-11,26
503,2025-10-24,2025-11-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16208.92,16208.92,2025-11,15
501,2025-10-27,2025-11-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,28393.57,28393.57,2025-11,11
498,2025-10-28,2025-12-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,42685.28,42685.28,2025-12,35
488,2025-10-29,2025-12-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,42612.45,42612.45,2025-12,36
494,2025-10-29,2025-11-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,17223.5,17223.5,2025-11,25
496,2025-10-29,2025-12-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26163.42,26163.42,2025-12,60
1249,2025-10-29,2025-10-29,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,19049.6,-19049.6,2025-10,0
490,2025-10-30,2025-12-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,48233.41,48233.41,2025-12,48
507,2025-10-30,2025-11-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,78124.84,78124.84,2025-11,16
505,2025-10-31,2026-01-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,20138.84,20138.84,2026-01,70
1253,2025-10-31,2025-11-20,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,11788.7,-11788.7,2025-11,20
1255,2025-10-31,2025-12-05,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,38863.55,-38863.55,2025-12,35
1261,2025-10-31,2025-11-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,12162.2,-12162.2,2025-11,6
1263,2025-11-01,2025-11-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,42042.69,-42042.69,2025-11,0
514,2025-11-03,2025-11-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,22618.28,22618.28,2025-11,9
525,2025-11-03,2025-12-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19859.3,19859.3,2025-12,30
1271,2025-11-03,2025-11-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,10318.9,-10318.9,2025-11,16
528,2025-11-05,2025-12-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,9235.67,9235.67,2025-12,47
531,2025-11-05,2025-11-13,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,26600.7,26600.7,2025-11,8
1262,2025-11-05,2025-11-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,188372.92,-188372.92,2025-11,0
1265,2025-11-05,2025-11-05,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,9112.8,-9112.8,2025-11,0
516,2025-11-10,2025-12-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,33937.67,33937.67,2025-12,43
517,2025-11-10,2025-12-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,64786.19,64786.19,2025-12,29
521,2025-11-10,2025-12-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,42385.87,42385.87,2025-12,51
1270,2025-11-11,2025-11-26,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,11922.39,-11922.39,2025-11,15
515,2025-11-12,2025-12-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,29887.6,29887.6,2025-12,35
522,2025-11-12,2025-12-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,30329.2,30329.2,2025-12,28
529,2025-11-12,2025-12-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,33423.85,33423.85,2025-12,26
1266,2025-11-12,2025-11-12,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,18931.18,-18931.18,2025-11,0
1269,2025-11-12,2025-11-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,27875.19,-27875.19,2025-11,0
513,2025-11-13,2025-11-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19762.87,19762.87,2025-11,14
524,2025-11-14,2025-12-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,30078.35,30078.35,2025-12,39
1276,2025-11-14,2025-12-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,29838.69,-29838.69,2025-12,22
1277,2025-11-14,2025-12-21,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,6117.56,-6117.56,2025-12,37
1538,2025-11-15,2025-11-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2025-11,0
520,2025-11-18,2025-12-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,173977.33,173977.33,2025-12,20
1274,2025-11-18,2025-12-12,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,3871.92,-3871.92,2025-12,24
526,2025-11-19,2025-12-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,39709.94,39709.94,2025-12,35
1267,2025-11-19,2025-11-19,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,12517.53,-12517.53,2025-11,0
530,2025-11-20,2025-12-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,64463.07,64463.07,2025-12,27
1264,2025-11-20,2025-11-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,50066.26,-50066.26,2025-11,0
1278,2025-11-20,2025-12-11,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,16985.18,-16985.18,2025-12,21
532,2025-11-24,2025-12-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,22843.5,22843.5,2025-12,35
1275,2025-11-24,2025-12-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,2855.18,-2855.18,2025-12,19
519,2025-11-25,2025-12-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,45082.42,45082.42,2025-12,7
527,2025-11-25,2025-12-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,35964.46,35964.46,2025-12,28
518,2025-11-26,2026-01-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,23900.19,23900.19,2026-01,47
1268,2025-11-26,2025-11-26,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,6396.82,-6396.82,2025-11,0
1272,2025-11-26,2025-12-11,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,29283.92,-29283.92,2025-12,15
523,2025-11-27,2026-01-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,21176.96,21176.96,2026-01,40
1273,2025-11-28,2025-12-22,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,9449.82,-9449.82,2025-12,24
1279,2025-11-28,2025-12-22,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,11172.19,-11172.19,2025-12,24
554,2025-12-01,2025-12-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,8219.97,8219.97,2025-12,27
1281,2025-12-01,2025-12-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Pago,41701.97,-41701.97,2025-12,0
542,2025-12-02,2025-12-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,109947.68,109947.68,2025-12,22
556,2025-12-02,2026-01-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,32139.28,32139.28,2026-01,48
1295,2025-12-02,2025-12-17,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,17046.23,-17046.23,2025-12,15
535,2025-12-03,2025-12-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,7915.96,7915.96,2025-12,9
543,2025-12-03,2026-01-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,32962.43,32962.43,2026-01,33
544,2025-12-03,2025-12-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,41658.69,41658.69,2025-12,17
1283,2025-12-03,2025-12-03,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,4368.79,-4368.79,2025-12,0
534,2025-12-04,2026-01-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,41969.42,41969.42,2026-01,54
553,2025-12-04,2026-01-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,24379.28,24379.28,2026-01,34
559,2025-12-04,2026-01-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,17003.83,17003.83,2026-01,31
557,2025-12-05,2025-12-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19324.38,19324.38,2025-12,16
1280,2025-12-05,2025-12-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Pago,216246.61,-216246.61,2025-12,0
1292,2025-12-05,2025-12-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,12180.07,-12180.07,2025-12,14
1296,2025-12-05,2026-01-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,7331.98,-7331.98,2026-01,39
540,2025-12-08,2026-01-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34650.11,34650.11,2026-01,29
555,2025-12-09,2025-12-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34954.54,34954.54,2025-12,8
558,2025-12-09,2026-01-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,34315.51,34315.51,2026-01,33
1297,2025-12-09,2025-12-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,5653.58,-5653.58,2025-12,4
549,2025-12-10,2026-01-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,16792.36,16792.36,2026-01,43
1284,2025-12-10,2025-12-10,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,5396.06,-5396.06,2025-12,0
538,2025-12-11,2026-01-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,71837.24,71837.24,2026-01,28
547,2025-12-11,2026-01-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,19602.95,19602.95,2026-01,32
1288,2025-12-12,2025-12-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Pago,29444.89,-29444.89,2025-12,0
550,2025-12-15,2026-01-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,31721.68,31721.68,2026-01,21
1539,2025-12-15,2025-12-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Pago,22790.3,-22790.3,2025-12,0
541,2025-12-16,2026-01-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,80429.4,80429.4,2026-01,40
545,2025-12-16,2025-12-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,11225.85,11225.85,2025-12,15
1289,2025-12-16,2026-01-10,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,4770.22,-4770.22,2026-01,25
1294,2025-12-16,2025-12-31,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,11527.72,-11527.72,2025-12,15
1298,2025-12-16,2026-01-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,16512.8,-16512.8,2026-01,18
536,2025-12-17,2026-01-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,39618.54,39618.54,2026-01,23
1285,2025-12-17,2025-12-17,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Pago,7241.87,-7241.87,2025-12,0
1291,2025-12-17,2025-12-30,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Pago,26263.04,-26263.04,2025-12,13
546,2025-12-19,2026-01-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,13572.07,13572.07,2026-01,21
1282,2025-12-20,2025-12-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Pago,77196.72,-77196.72,2025-12,0
551,2025-12-22,2026-01-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Pago,25289.07,25289.07,2026-01,28
